Provider,Phys_Count,Patient_Count,Claim_Count,Service_Type,Both_Service,Inpatient,Outpatient,DuplicateClaims,Duplicate_Claims_Percent,AvgClaimDuration,Avg_Cost,Avg_Age,Gender1,Gender2,Race1,Race2,Race3,Race5,ChronicCond_Alzheimer,ChronicCond_KidneyDisease,ChronicCond_Cancer,ChronicCond_ObstrPulmonary,ChronicCond_Depression,ChronicCond_Diabetes,ChronicCond_IschemicHeart,ChronicCond_Osteoporasis,ChronicCond_rheumatoidarthritis,ChronicCond_stroke,PotentialFraud,NetworkDegree,isFraudConnected,NoPhysicianCount
PRV56783,1,69,157,Outpatient,0,0,1,144,0.92,1.2738853503184713,310.0636942675159,71,31,38,56,9,1,3,254,247,279,276,250,200,192,262,248,304,No,0.0,0.0,0.0
PRV56788,6,116,304,Outpatient,0,0,1,254,0.84,1.4144736842105263,272.5,73,45,71,100,7,3,6,465,488,556,507,474,416,380,501,533,568,No,1.0,0.0,0.0
PRV56789,6,49,94,Both_Service,1,0,0,54,0.57,1.1382978723404256,1119.2553191489362,75,19,30,44,3,1,1,147,154,168,168,138,122,104,163,165,175,No,0.0,0.0,0.0
PRV56790,13,64,171,Outpatient,0,0,1,160,0.94,1.2748538011695907,393.91812865497076,72,27,37,59,2,2,1,273,280,308,294,254,239,219,263,291,332,No,1.0,0.0,0.0
PRV56791,7,162,423,Outpatient,0,0,1,380,0.9,1.442080378250591,302.3404255319149,72,70,92,133,12,5,12,676,677,802,724,658,530,517,718,703,816,No,0.0,0.0,1.0
PRV56793,15,29,55,Both_Service,1,0,0,48,0.87,2.2545454545454544,1762.0,70,13,16,24,2,2,1,87,84,94,89,85,64,64,93,83,108,No,2.0,0.0,1.0
PRV56796,45,87,148,Both_Service,1,0,0,112,0.76,0.8175675675675675,631.581081081081,72,42,45,80,4,1,2,236,229,267,242,219,175,178,264,240,282,No,5.0,0.0,0.0
PRV56800,17,48,82,Both_Service,1,0,0,50,0.61,2.2439024390243905,1564.0731707317073,73,19,29,37,5,1,5,128,126,145,138,123,105,107,126,145,158,No,1.0,0.0,2.0
PRV56803,131,416,1039,Both_Service,1,0,0,488,0.47,1.7064485081809433,451.8845043310876,74,174,242,345,39,9,23,1634,1630,1941,1741,1602,1314,1291,1752,1774,1965,No,11.0,0.0,1.0
PRV56807,2,85,145,Outpatient,0,0,1,108,0.74,1.303448275862069,274.7586206896552,72,34,51,67,12,2,4,231,235,267,244,226,187,176,261,246,285,No,0.0,0.0,0.0
PRV56811,41,60,109,Both_Service,1,0,0,94,0.86,1.9908256880733946,1671.8715596330276,75,35,25,52,3,1,4,172,168,197,183,167,140,137,173,189,207,No,0.0,0.0,0.0
PRV56813,15,83,196,Outpatient,0,0,1,180,0.92,1.4183673469387754,327.55102040816325,68,40,43,66,10,3,4,322,309,353,352,306,243,256,338,323,371,No,2.0,0.0,1.0
PRV56823,8,15,35,Outpatient,0,0,1,34,0.97,2.2857142857142856,360.57142857142856,79,7,8,12,1,1,1,50,52,68,62,60,47,37,58,54,64,No,1.0,0.0,0.0
PRV56824,2,125,255,Outpatient,0,0,1,238,0.93,1.2823529411764707,346.7843137254902,73,53,72,102,11,2,10,401,403,473,410,373,327,321,408,424,491,No,0.0,0.0,0.0
PRV56828,22,131,210,Outpatient,0,0,1,136,0.65,1.1666666666666667,321.1904761904762,73,56,75,102,18,4,7,359,337,385,361,336,266,266,351,351,400,No,2.0,0.0,2.0
PRV56829,3,95,311,Outpatient,0,0,1,238,0.77,2.057877813504823,273.05466237942125,71,36,59,76,12,5,2,493,528,574,556,449,407,412,458,516,563,No,0.0,0.0,1.0
PRV56835,6,52,185,Outpatient,0,0,1,164,0.89,0.7081081081081081,256.2162162162162,73,23,29,47,2,2,1,287,272,357,309,303,251,224,311,305,332,No,2.0,0.0,0.0
PRV56877,17,34,73,Both_Service,1,0,0,58,0.79,2.643835616438356,3938.3835616438355,74,14,20,27,5,1,1,113,126,146,125,104,98,90,113,126,130,Yes,3.0,1.0,0.0
PRV56879,4,6,11,Outpatient,0,0,1,8,0.73,0.09090909090909091,1412.7272727272727,69,4,2,3,1,1,1,18,16,20,22,18,22,16,20,20,22,No,0.0,0.0,0.0
PRV56889,13,29,76,Both_Service,1,0,0,52,0.68,1.0,2039.0263157894738,70,14,15,21,5,1,2,119,120,140,133,121,90,95,115,139,151,No,5.0,0.0,1.0
PRV56901,7,48,121,Outpatient,0,0,1,110,0.91,0.8842975206611571,149.0082644628099,73,22,26,38,7,1,2,207,196,226,199,191,149,142,205,219,224,No,3.0,0.0,1.0
PRV56929,2,32,61,Outpatient,0,0,1,32,0.52,2.0327868852459017,221.63934426229508,73,10,22,21,7,1,3,102,105,115,101,99,77,69,88,107,119,No,3.0,0.0,0.0
PRV56942,6,23,32,Outpatient,0,0,1,16,0.5,1.4375,334.375,76,9,14,20,1,1,1,45,41,58,52,51,38,39,54,55,60,No,0.0,0.0,0.0
PRV56945,2,41,84,Outpatient,0,0,1,54,0.64,1.8452380952380953,388.57142857142856,75,19,22,33,5,1,2,133,145,153,143,124,106,110,147,133,154,No,2.0,0.0,0.0
PRV56949,3,43,190,Outpatient,0,0,1,172,0.91,1.4947368421052631,330.2631578947368,72,12,31,35,4,2,2,347,276,361,311,302,246,228,322,309,370,No,1.0,0.0,1.0
PRV56954,3,19,29,Outpatient,0,0,1,18,0.62,2.793103448275862,147.24137931034483,75,4,15,14,2,1,2,47,43,56,48,43,34,37,46,47,57,No,2.0,0.0,0.0
PRV56957,2,108,223,Outpatient,0,0,1,170,0.76,1.2556053811659194,323.36322869955154,70,45,63,91,9,1,7,361,342,413,385,349,294,304,372,373,421,No,2.0,0.0,1.0
PRV56967,4,79,141,Outpatient,0,0,1,100,0.71,1.9219858156028369,288.01418439716315,72,31,48,64,9,3,3,231,216,270,235,208,186,182,230,236,276,No,1.0,0.0,0.0
PRV56972,2,45,80,Outpatient,0,0,1,64,0.8,1.6,490.25,77,23,22,36,4,2,3,120,139,151,128,128,94,96,131,135,154,No,1.0,0.0,0.0
PRV56978,1,97,192,Outpatient,0,0,1,144,0.75,1.5052083333333333,219.84375,72,49,48,81,7,5,4,295,312,348,325,305,245,246,319,327,370,No,2.0,0.0,0.0
PRV56993,3,24,46,Outpatient,0,0,1,44,0.96,2.869565217391304,234.7826086956522,73,10,14,20,1,1,2,71,71,82,76,69,61,56,71,70,90,No,2.0,0.0,0.0
PRV56999,2,8,12,Outpatient,0,0,1,8,0.67,0.0,239.16666666666666,73,4,4,4,1,1,2,20,21,19,23,19,15,12,18,19,24,No,2.0,0.0,0.0
PRV57000,2,55,94,Outpatient,0,0,1,66,0.7,2.5,357.5531914893617,72,21,34,45,6,3,1,137,138,164,157,148,119,113,155,158,178,No,0.0,0.0,0.0
PRV57002,3,49,70,Outpatient,0,0,1,40,0.57,0.9714285714285714,189.85714285714286,72,21,28,37,7,1,4,105,113,129,115,109,95,81,127,119,131,No,1.0,0.0,1.0
PRV57004,6,93,207,Outpatient,0,0,1,168,0.81,1.710144927536232,287.6811594202899,72,33,60,79,4,3,7,314,319,381,357,301,260,262,339,338,392,No,1.0,0.0,1.0
PRV57006,2,61,145,Outpatient,0,0,1,80,0.55,1.8620689655172413,340.13793103448273,74,23,38,48,9,2,2,247,242,258,243,232,187,177,207,257,273,No,3.0,0.0,0.0
PRV57015,2,39,61,Outpatient,0,0,1,34,0.56,1.1147540983606556,619.672131147541,73,15,24,32,3,2,2,102,95,111,102,91,71,73,103,95,118,No,2.0,0.0,0.0
PRV57018,3,31,47,Both_Service,1,0,0,28,0.6,4.042553191489362,10582.425531914894,70,12,19,25,2,2,2,64,69,85,79,77,56,55,71,76,88,Yes,0.0,0.0,0.0
PRV57023,1,15,29,Inpatient,0,1,0,28,0.97,5.862068965517241,12442.620689655172,71,3,12,10,2,1,2,52,33,58,42,45,32,37,49,46,56,No,1.0,0.0,0.0
PRV57025,7,45,94,Both_Service,1,0,0,90,0.96,3.3085106382978724,3457.8936170212764,73,16,29,35,5,3,2,138,141,170,159,141,120,118,152,157,180,Yes,0.0,0.0,0.0
PRV57031,9,145,222,Both_Service,1,0,0,140,0.63,2.036036036036036,1388.3603603603603,75,61,84,117,16,6,6,344,351,407,375,344,288,283,370,375,420,No,2.0,0.0,0.0
PRV57047,1,16,27,Outpatient,0,0,1,22,0.81,2.962962962962963,262.22222222222223,67,3,13,11,2,2,1,47,42,49,41,41,32,37,51,44,54,No,0.0,0.0,0.0
PRV57056,1,10,16,Outpatient,0,0,1,12,0.75,0.0,135.625,77,4,6,6,1,1,2,21,22,28,24,23,21,19,29,29,31,No,1.0,0.0,0.0
PRV57062,4,42,95,Outpatient,0,0,1,74,0.78,0.4,274.3157894736842,76,17,25,34,4,1,3,158,155,170,162,146,129,115,163,144,174,No,1.0,0.0,0.0
PRV57081,4,34,59,Inpatient,0,1,0,44,0.75,7.254237288135593,11404.677966101695,75,18,16,27,3,1,3,95,82,109,86,79,63,71,102,93,106,No,1.0,0.0,0.0
PRV57101,141,211,403,Both_Service,1,0,0,280,0.69,2.771712158808933,1301.3846153846155,71,103,108,199,1,7,4,676,648,747,694,656,525,504,690,707,762,No,7.0,0.0,0.0
PRV57103,168,804,2395,Both_Service,1,0,0,692,0.29,1.2718162839248435,461.15657620041753,72,365,439,754,13,22,15,3942,3834,4440,4076,3803,3177,3056,4014,3935,4602,Yes,4.0,1.0,2.0
PRV57108,22,45,73,Both_Service,1,0,0,48,0.66,2.1095890410958904,1633.6438356164383,77,20,25,41,2,1,1,115,113,133,121,117,89,93,121,125,139,No,3.0,0.0,0.0
PRV57109,45,78,121,Both_Service,1,0,0,70,0.58,1.9256198347107438,856.7603305785124,72,40,38,68,2,1,7,197,195,223,211,195,158,153,209,201,230,No,5.0,0.0,1.0
PRV57120,39,46,69,Both_Service,1,0,0,42,0.61,2.246376811594203,4606.289855072464,72,20,26,40,1,4,1,110,112,125,115,106,85,90,117,115,126,No,1.0,0.0,0.0
PRV57124,38,55,84,Both_Service,1,0,0,52,0.62,1.7023809523809523,1506.3095238095239,72,24,31,49,2,1,3,129,133,149,138,124,105,109,138,143,149,No,2.0,0.0,1.0
PRV57129,104,244,411,Both_Service,1,0,0,258,0.63,1.2068126520681266,1266.043795620438,71,108,136,209,10,16,9,662,625,738,684,632,517,507,666,675,770,No,3.0,0.0,0.0
PRV57149,46,129,214,Outpatient,0,0,1,142,0.66,1.4672897196261683,201.26168224299064,71,55,74,118,5,3,3,341,366,407,369,349,292,284,370,370,406,No,1.0,0.0,0.0
PRV57150,74,123,257,Outpatient,0,0,1,184,0.72,1.3073929961089494,237.19844357976655,75,36,87,110,11,1,1,417,425,468,452,404,330,328,444,456,488,No,2.0,0.0,1.0
PRV57151,53,231,650,Outpatient,0,0,1,273,0.42,1.3307692307692307,351.84615384615387,73,97,134,210,11,7,3,1001,1065,1239,1141,1012,842,820,1065,1062,1248,No,3.0,0.0,0.0
PRV57152,169,383,597,Outpatient,0,0,1,394,0.66,1.2931323283082077,261.27303182579567,73,163,220,324,37,8,14,944,949,1097,1028,936,772,760,995,1014,1140,No,6.0,0.0,3.0
PRV57156,30,105,258,Outpatient,0,0,1,86,0.33,2.147286821705426,337.09302325581393,75,45,60,95,3,1,6,423,439,478,458,412,350,317,457,429,500,No,1.0,0.0,0.0
PRV57160,32,97,155,Outpatient,0,0,1,108,0.7,1.0258064516129033,365.6774193548387,76,47,50,89,5,1,2,253,252,294,262,248,200,191,267,265,296,No,3.0,0.0,0.0
PRV57162,18,51,175,Both_Service,1,0,0,142,0.81,3.4571428571428573,1692.1142857142856,68,19,32,28,6,5,12,265,270,348,319,303,225,227,303,307,328,Yes,2.0,1.0,0.0
PRV57166,78,128,215,Both_Service,1,0,0,128,0.6,2.074418604651163,1878.4093023255814,72,50,78,102,21,4,1,363,327,399,362,334,274,263,356,368,408,Yes,1.0,1.0,0.0
PRV57170,18,232,797,Outpatient,0,0,1,436,0.55,1.5119196988707653,296.8130489335006,74,83,149,184,36,9,3,1241,1244,1452,1303,1208,1032,975,1361,1412,1495,Yes,3.0,1.0,0.0
PRV57172,105,605,2455,Both_Service,1,0,0,1392,0.57,1.7832993890020366,888.1678207739308,71,256,349,470,116,18,1,3945,3820,4563,4123,3965,3200,3022,4164,4102,4713,Yes,6.0,1.0,5.0
PRV57173,306,938,1884,Both_Service,1,0,0,1318,0.7,1.8365180467091295,1111.9501061571125,73,401,537,804,105,20,9,2961,2972,3443,3113,2927,2376,2283,3149,3166,3589,Yes,6.0,1.0,4.0
PRV57175,50,76,120,Outpatient,0,0,1,84,0.7,1.4666666666666666,435.3333333333333,72,33,43,59,14,1,2,198,187,221,198,189,157,145,198,200,231,No,1.0,0.0,0.0
PRV57176,70,105,206,Both_Service,1,0,0,150,0.73,1.674757281553398,462.13592233009706,71,42,63,74,11,10,10,333,345,387,351,329,276,269,352,324,386,No,6.0,0.0,0.0
PRV57177,32,257,982,Both_Service,1,0,0,836,0.85,1.6415478615071284,1650.0325865580448,73,99,158,216,32,8,1,1555,1538,1801,1579,1507,1218,1188,1602,1631,1876,Yes,5.0,1.0,3.0
PRV57179,75,140,315,Both_Service,1,0,0,218,0.69,1.5396825396825398,1711.4476190476191,75,55,85,121,15,2,2,508,491,585,563,518,435,377,535,545,608,Yes,3.0,1.0,0.0
PRV57185,21,102,257,Both_Service,1,0,0,142,0.55,1.6420233463035019,1135.1906614785992,73,36,66,75,21,3,3,414,394,470,424,417,330,300,421,419,466,Yes,1.0,1.0,0.0
PRV57186,27,36,71,Outpatient,0,0,1,58,0.82,0.6338028169014085,311.6901408450704,70,16,20,25,8,1,2,105,120,130,115,110,93,98,128,117,135,No,2.0,0.0,0.0
PRV57187,72,98,155,Outpatient,0,0,1,82,0.53,1.8258064516129033,328.0,74,41,57,73,19,4,2,244,249,280,249,244,205,183,235,268,297,No,4.0,0.0,1.0
PRV57190,47,63,120,Outpatient,0,0,1,74,0.62,1.6833333333333333,316.25,75,23,40,48,10,3,2,196,198,219,212,178,156,148,217,185,219,No,4.0,0.0,1.0
PRV57191,5,784,1930,Both_Service,1,0,0,864,0.45,1.9373056994818654,1823.1512953367876,73,324,460,625,135,19,5,3197,3085,3647,3281,3011,2457,2401,3241,3179,3653,Yes,0.0,0.0,7.0
PRV57193,64,171,443,Outpatient,0,0,1,100,0.23,0.7539503386004515,279.00677200902936,73,67,104,138,28,3,2,686,730,838,734,732,581,550,755,689,857,No,4.0,0.0,2.0
PRV57197,13,50,120,Both_Service,1,0,0,40,0.33,1.7,1495.4666666666667,70,22,28,36,9,3,2,176,171,218,188,174,158,144,199,182,212,No,1.0,0.0,0.0
PRV57206,71,228,666,Both_Service,1,0,0,352,0.53,1.3453453453453454,571.2462462462463,72,90,138,180,36,9,3,1006,1042,1267,1143,1042,867,837,1173,1127,1288,Yes,4.0,1.0,6.0
PRV57207,13,49,88,Outpatient,0,0,1,30,0.34,0.8068181818181818,241.47727272727272,74,19,30,40,4,4,1,131,148,164,153,138,120,103,139,155,166,No,3.0,0.0,0.0
PRV57208,80,109,160,Both_Service,1,0,0,94,0.59,2.15625,2676.7,74,52,57,89,12,7,1,247,241,298,278,271,213,200,270,271,304,No,7.0,0.0,0.0
PRV57209,158,564,1768,Both_Service,1,0,0,1320,0.75,1.9394796380090498,463.0418552036199,73,211,353,456,82,18,8,2746,2830,3258,2969,2815,2213,2146,3023,2980,3333,Yes,12.0,1.0,2.0
PRV57211,52,104,183,Both_Service,1,0,0,144,0.79,1.4262295081967213,836.24043715847,74,42,62,76,16,8,4,280,282,339,287,282,236,227,317,320,345,No,4.0,0.0,0.0
PRV57213,51,76,133,Outpatient,0,0,1,102,0.77,1.1428571428571428,404.1353383458647,73,31,45,56,16,2,2,210,212,244,239,216,173,164,216,221,254,No,1.0,0.0,0.0
PRV57224,52,144,359,Both_Service,1,0,0,290,0.81,1.7520891364902507,410.8690807799443,72,48,96,116,22,4,2,550,555,663,606,569,436,446,603,620,677,No,4.0,0.0,1.0
PRV57225,86,145,276,Both_Service,1,0,0,196,0.71,1.826086956521739,2596.3478260869565,72,63,82,114,24,5,2,421,411,520,458,438,342,336,458,416,526,No,6.0,0.0,0.0
PRV57227,41,50,72,Both_Service,1,0,0,40,0.56,3.625,3632.75,74,14,36,42,6,1,1,110,112,130,120,112,90,92,118,120,138,No,2.0,0.0,0.0
PRV57228,4,337,650,Both_Service,1,0,0,242,0.37,1.3461538461538463,741.8892307692307,73,149,188,275,51,10,1,1088,1031,1222,1126,1039,842,819,1119,1089,1232,No,1.0,0.0,3.0
PRV57231,31,42,72,Both_Service,1,0,0,48,0.67,3.1944444444444446,3496.722222222222,72,18,24,35,5,1,1,113,107,138,111,117,89,84,117,117,130,No,4.0,0.0,0.0
PRV57236,5,39,102,Outpatient,0,0,1,30,0.29,1.0,242.7450980392157,74,15,24,31,6,1,1,144,184,179,177,171,142,130,173,190,191,No,1.0,0.0,0.0
PRV57241,28,44,102,Outpatient,0,0,1,86,0.84,4.450980392156863,487.7450980392157,74,16,28,34,7,2,1,163,142,183,154,163,124,116,148,174,198,No,2.0,0.0,0.0
PRV57266,2,32,51,Outpatient,0,0,1,34,0.67,2.3137254901960786,336.47058823529414,75,16,16,26,4,1,1,87,84,94,87,78,67,68,89,94,96,No,1.0,0.0,0.0
PRV57301,16,32,43,Both_Service,1,0,0,22,0.51,1.4651162790697674,1439.7674418604652,74,13,19,26,4,1,1,71,74,77,67,60,51,56,71,71,83,No,1.0,0.0,0.0
PRV57303,54,92,149,Both_Service,1,0,0,88,0.59,2.1946308724832213,1311.4630872483222,72,45,47,76,2,13,1,243,250,275,251,222,191,208,263,265,281,No,3.0,0.0,0.0
PRV57305,2,343,819,Outpatient,0,0,1,290,0.35,1.352869352869353,279.1819291819292,71,153,190,308,7,24,4,1316,1357,1524,1364,1278,1038,1028,1393,1406,1562,No,0.0,0.0,1.0
PRV57306,24,1407,3023,Outpatient,0,0,1,1416,0.47,1.2801852464439298,270.19517036056897,72,649,758,1274,28,90,15,4899,4808,5639,5074,4724,4007,3812,5017,5182,5777,Yes,1.0,1.0,6.0
PRV57307,28,35,55,Both_Service,1,0,0,34,0.62,4.109090909090909,5043.418181818181,73,12,23,27,3,2,3,88,81,103,85,84,69,69,93,97,101,No,0.0,0.0,0.0
PRV57309,25,35,50,Both_Service,1,0,0,30,0.6,2.84,3375.88,75,17,18,30,3,1,1,74,74,94,81,77,65,63,89,85,93,No,2.0,0.0,0.0
PRV57310,51,99,164,Both_Service,1,0,0,84,0.51,3.268292682926829,6751.304878048781,70,46,53,90,2,5,2,261,250,290,269,249,213,202,271,276,294,Yes,6.0,1.0,0.0
PRV57311,28,158,405,Outpatient,0,0,1,134,0.33,1.054320987654321,259.18518518518516,72,66,92,141,1,12,4,654,710,741,693,643,553,508,687,710,789,No,2.0,0.0,0.0
PRV57312,19,137,388,Outpatient,0,0,1,112,0.29,1.922680412371134,266.8298969072165,74,62,75,122,4,10,1,635,628,681,641,620,518,492,627,681,730,Yes,1.0,1.0,1.0
PRV57313,1,328,480,Outpatient,0,0,1,156,0.32,1.4145833333333333,258.7291666666667,74,140,188,303,4,19,2,772,754,887,819,754,636,612,796,823,913,No,0.0,0.0,0.0
PRV57314,30,46,82,Outpatient,0,0,1,68,0.83,1.4634146341463414,297.1951219512195,69,20,26,35,1,5,5,123,142,155,135,122,103,102,147,152,158,No,2.0,0.0,0.0
PRV57316,27,78,123,Both_Service,1,0,0,76,0.62,2.7804878048780486,4300.975609756098,76,30,48,54,1,20,3,181,187,234,197,190,152,157,200,197,232,No,4.0,0.0,0.0
PRV57317,29,352,547,Both_Service,1,0,0,178,0.33,2.010968921389397,2364.680073126143,73,154,198,319,6,23,4,915,846,1014,926,862,737,700,920,928,1051,Yes,2.0,1.0,3.0
PRV57318,48,131,216,Outpatient,0,0,1,132,0.61,0.7824074074074074,302.9166666666667,74,55,76,115,3,9,4,357,337,389,378,349,271,260,362,344,422,No,1.0,0.0,0.0
PRV57319,98,254,375,Both_Service,1,0,0,192,0.51,1.7013333333333334,679.8293333333334,73,116,138,185,15,37,17,595,583,680,646,592,475,454,629,645,705,No,2.0,0.0,1.0
PRV57320,27,38,56,Both_Service,1,0,0,36,0.64,3.4107142857142856,3011.0714285714284,71,16,22,33,1,1,3,78,87,106,87,91,63,69,92,92,103,No,0.0,0.0,0.0
PRV57324,75,112,179,Both_Service,1,0,0,124,0.69,2.2849162011173183,1663.0949720670392,73,57,55,96,3,9,4,290,283,332,298,292,223,226,312,294,338,No,2.0,0.0,0.0
PRV57329,27,35,52,Outpatient,0,0,1,32,0.62,1.5384615384615385,329.03846153846155,73,14,21,26,2,4,3,81,87,101,83,75,61,61,85,85,99,No,0.0,0.0,0.0
PRV57331,92,128,209,Both_Service,1,0,0,136,0.65,2.8660287081339715,1530.3157894736842,71,58,70,99,4,23,2,335,332,393,352,315,268,270,356,338,402,No,3.0,0.0,0.0
PRV57332,32,89,152,Outpatient,0,0,1,108,0.71,1.6644736842105263,231.8421052631579,71,43,46,70,6,11,2,248,245,281,263,230,201,199,257,262,287,No,3.0,0.0,0.0
PRV57333,9,723,1263,Outpatient,0,0,1,518,0.41,1.433095803642122,286.24703087885985,72,319,404,633,17,62,11,2059,1980,2368,2169,1992,1649,1597,2110,2147,2420,No,0.0,0.0,0.0
PRV57336,82,117,205,Outpatient,0,0,1,140,0.68,1.3609756097560977,220.4390243902439,72,51,66,102,2,9,4,335,329,376,334,312,269,260,336,323,405,No,6.0,0.0,1.0
PRV57339,17,187,695,Outpatient,0,0,1,474,0.68,1.0820143884892086,244.10071942446044,72,87,100,167,7,11,2,1067,1173,1299,1134,1064,912,852,1154,1205,1301,No,1.0,0.0,4.0
PRV57341,69,158,234,Both_Service,1,0,0,114,0.49,3.051282051282051,4306.854700854701,70,77,81,135,4,13,6,366,349,426,381,368,294,295,377,381,443,Yes,5.0,1.0,0.0
PRV57343,35,55,124,Outpatient,0,0,1,98,0.79,3.8870967741935485,541.7741935483871,72,26,29,48,1,5,1,215,197,240,192,207,159,148,222,194,239,No,1.0,0.0,1.0
PRV57345,34,82,125,Both_Service,1,0,0,74,0.59,3.984,5144.576,72,44,38,68,3,10,1,201,190,234,214,191,148,158,215,209,237,Yes,3.0,1.0,0.0
PRV57346,33,447,710,Outpatient,0,0,1,356,0.5,1.8225352112676056,291.32394366197184,73,190,257,405,6,32,4,1132,1166,1324,1182,1132,952,883,1182,1212,1341,No,1.0,0.0,4.0
PRV57347,91,141,213,Both_Service,1,0,0,136,0.64,1.596244131455399,1102.2723004694835,73,62,79,114,6,14,7,351,342,400,365,325,268,266,371,367,409,No,4.0,0.0,0.0
PRV57348,7,638,1102,Outpatient,0,0,1,364,0.33,1.4764065335753176,292.513611615245,72,282,356,574,11,44,9,1772,1738,2038,1866,1706,1421,1421,1844,1901,2114,No,0.0,0.0,3.0
PRV57359,1,67,123,Outpatient,0,0,1,42,0.34,1.5609756097560976,383.5772357723577,74,27,40,63,1,2,1,205,214,218,217,185,165,138,210,212,238,No,1.0,0.0,0.0
PRV57369,18,27,37,Both_Service,1,0,0,18,0.49,1.5135135135135136,3699.3513513513512,71,13,14,24,1,1,1,61,60,67,65,61,45,47,59,67,74,No,5.0,0.0,0.0
PRV57372,7,28,45,Both_Service,1,0,0,26,0.58,3.8222222222222224,4506.4,70,10,18,25,1,1,1,61,76,81,72,65,56,51,69,73,89,No,0.0,0.0,0.0
PRV57376,7,18,29,Outpatient,0,0,1,18,0.62,0.8275862068965517,276.55172413793105,67,10,8,14,2,1,1,49,47,58,39,48,39,35,46,52,56,No,2.0,0.0,0.0
PRV57391,1,13,22,Outpatient,0,0,1,6,0.27,1.1363636363636365,224.0909090909091,74,6,7,9,1,2,1,40,31,43,37,32,34,29,36,37,42,No,0.0,0.0,0.0
PRV57492,62,95,178,Both_Service,1,0,0,122,0.69,2.207865168539326,3422.3370786516853,73,28,67,87,3,4,1,294,273,316,286,269,225,220,309,287,333,No,3.0,0.0,0.0
PRV57500,44,78,127,Outpatient,0,0,1,96,0.76,0.8188976377952756,326.37795275590554,74,34,44,67,1,7,3,191,203,242,209,202,160,157,218,221,241,No,4.0,0.0,0.0
PRV57502,76,235,418,Both_Service,1,0,0,316,0.76,3.0239234449760763,5205.837320574163,73,103,132,217,12,4,2,626,611,767,655,649,535,494,720,710,784,Yes,4.0,1.0,1.0
PRV57504,12,28,47,Outpatient,0,0,1,38,0.81,1.4893617021276595,239.14893617021278,71,12,16,25,1,1,1,72,70,86,68,69,60,62,79,70,91,No,2.0,0.0,0.0
PRV57510,96,214,395,Both_Service,1,0,0,296,0.75,2.569620253164557,2187.0379746835442,75,85,129,190,17,5,2,656,625,720,681,625,519,484,664,680,757,No,6.0,0.0,0.0
PRV57519,79,142,257,Both_Service,1,0,0,200,0.78,1.8132295719844358,1012.9494163424124,74,59,83,121,11,3,7,419,418,482,427,407,346,315,437,428,489,No,5.0,0.0,0.0
PRV57527,33,135,242,Both_Service,1,0,0,154,0.64,3.239669421487603,4400.140495867769,73,51,84,129,3,1,2,391,362,448,390,375,301,288,409,403,464,Yes,3.0,1.0,0.0
PRV57528,158,345,664,Both_Service,1,0,0,526,0.79,1.7108433734939759,530.7921686746988,73,150,195,297,25,11,12,1053,1017,1227,1086,998,872,822,1093,1130,1253,Yes,6.0,1.0,2.0
PRV57529,51,188,406,Outpatient,0,0,1,224,0.55,1.7660098522167487,273.86699507389164,74,88,100,176,10,1,1,676,670,771,676,666,565,493,716,692,772,No,7.0,0.0,1.0
PRV57530,195,391,781,Both_Service,1,0,0,606,0.78,1.559539052496799,1109.2727272727273,72,151,240,342,27,15,7,1233,1227,1436,1276,1203,1021,960,1315,1302,1488,No,7.0,0.0,3.0
PRV57532,3,157,471,Outpatient,0,0,1,240,0.51,2.031847133757962,299.1932059447983,75,54,103,145,7,4,1,724,744,885,797,772,619,562,797,765,896,No,1.0,0.0,0.0
PRV57536,33,71,138,Outpatient,0,0,1,118,0.86,1.5869565217391304,228.6231884057971,72,32,39,64,2,2,3,215,203,247,226,206,167,155,236,228,270,No,1.0,0.0,0.0
PRV57543,170,327,580,Both_Service,1,0,0,452,0.78,1.7913793103448277,1579.096551724138,73,140,187,292,17,10,8,943,886,1076,990,921,738,727,968,977,1092,Yes,4.0,1.0,0.0
PRV57548,50,180,351,Both_Service,1,0,0,282,0.8,3.4843304843304845,5927.185185185185,72,70,110,165,10,2,3,526,520,645,522,526,423,410,584,591,647,Yes,7.0,1.0,0.0
PRV57585,6,71,221,Outpatient,0,0,1,164,0.74,1.669683257918552,322.89592760180994,71,25,46,65,3,2,1,371,323,379,353,330,273,274,348,360,433,No,0.0,0.0,0.0
PRV57596,13,75,248,Outpatient,0,0,1,176,0.71,1.1290322580645162,231.25,75,30,45,68,4,2,1,414,367,428,401,377,293,309,427,417,440,No,1.0,0.0,0.0
PRV57600,15,46,74,Both_Service,1,0,0,46,0.62,1.554054054054054,1230.054054054054,72,10,36,40,4,1,1,118,119,139,125,117,105,91,135,129,137,No,5.0,0.0,0.0
PRV57602,7,30,66,Outpatient,0,0,1,56,0.85,1.0606060606060606,236.66666666666666,67,9,21,26,1,2,1,104,106,115,118,90,86,86,99,103,127,No,4.0,0.0,0.0
PRV57668,2,19,34,Outpatient,0,0,1,22,0.65,1.1764705882352942,296.47058823529414,66,8,11,13,1,4,1,48,46,68,55,47,41,42,48,56,65,No,0.0,0.0,0.0
PRV57672,2,342,497,Outpatient,0,0,1,144,0.29,1.2132796780684105,273.78269617706235,73,130,212,244,26,39,33,806,769,932,850,785,650,626,845,850,945,Yes,0.0,0.0,1.0
