Provider,Phys_Count,Patient_Count,Norm_Patient_Count,Claim_Count,Norm_Claim_Count,Service_Type,Both_Service,Inpatient,Outpatient,Inpatient_Count,Outpatient_Count,Norm_Inpatient_Count,Norm_Outpatient_Count,DuplicateClaims,Duplicate_Claims_Percent,AvgClaimDuration,Avg_Cost,Avg_Age,Gender1,Gender2,Race1,Race2,Race3,Race5,ChronicCond_Alzheimer_1,ChronicCond_Alzheimer_2,ChronicCond_KidneyDisease_1,ChronicCond_KidneyDisease_2,ChronicCond_Cancer_1,ChronicCond_Cancer_2,ChronicCond_ObstrPulmonary_1,ChronicCond_ObstrPulmonary_2,ChronicCond_Depression_1,ChronicCond_Depression_2,ChronicCond_Diabetes_1,ChronicCond_Diabetes_2,ChronicCond_IschemicHeart_1,ChronicCond_IschemicHeart_2,ChronicCond_Osteoporasis_1,ChronicCond_Osteoporasis_2,ChronicCond_rheumatoidarthritis_1,ChronicCond_rheumatoidarthritis_2,ChronicCond_stroke_1,ChronicCond_stroke_2,PotentialFraud,NetworkDegree,isFraudConnected,NoPhysicianCount,FraudNeighbor_Count
PRV57432,30,41,1.37,48,1.6,Outpatient,0,0,1,0.0,48.0,0.0,1.0,0.0,0.0,1.7708333333333333,281.875,71,19.0,22.0,41.0,0.0,0.0,0.0,16.0,25.0,18.0,23.0,7.0,34.0,14.0,27.0,16.0,25.0,27.0,14.0,23.0,18.0,11.0,30.0,11.0,30.0,6.0,35.0,No,2.0,0.0,0.0,0.0
PRV57433,46,63,1.37,70,1.52,Both_Service,1,0,0,16.0,54.0,0.23,0.77,0.0,0.0,1.4714285714285715,2271.2571428571428,68,34.0,29.0,60.0,3.0,0.0,0.0,23.0,40.0,20.0,43.0,7.0,56.0,14.0,49.0,26.0,37.0,45.0,18.0,42.0,21.0,19.0,44.0,13.0,50.0,8.0,55.0,No,1.0,0.0,0.0,0.0
PRV57434,10,151,15.1,316,31.6,Outpatient,0,0,1,0.0,316.0,0.0,1.0,0.0,0.0,1.3227848101265822,267.8481012658228,70,62.0,89.0,142.0,8.0,1.0,0.0,61.0,90.0,56.0,95.0,22.0,129.0,42.0,109.0,55.0,96.0,90.0,61.0,107.0,44.0,47.0,104.0,45.0,106.0,11.0,140.0,No,0.0,0.0,3.0,0.0
PRV57435,16,21,1.31,25,1.56,Outpatient,0,0,1,0.0,25.0,0.0,1.0,0.0,0.0,1.84,194.8,73,10.0,11.0,21.0,0.0,0.0,0.0,6.0,15.0,8.0,13.0,4.0,17.0,10.0,11.0,7.0,14.0,14.0,7.0,14.0,7.0,11.0,10.0,8.0,13.0,3.0,18.0,No,1.0,1.0,0.0,1.0
PRV57436,23,32,1.39,41,1.78,Outpatient,0,0,1,0.0,41.0,0.0,1.0,0.0,0.0,1.0,270.9756097560976,70,16.0,16.0,31.0,1.0,0.0,0.0,11.0,21.0,13.0,19.0,4.0,28.0,6.0,26.0,14.0,18.0,17.0,15.0,23.0,9.0,9.0,23.0,8.0,24.0,3.0,29.0,No,4.0,0.0,0.0,0.0
PRV57437,18,27,1.5,27,1.5,Both_Service,1,0,0,6.0,21.0,0.22,0.78,0.0,0.0,1.4074074074074074,2584.3703703703704,65,10.0,17.0,25.0,2.0,0.0,0.0,13.0,14.0,12.0,15.0,4.0,23.0,7.0,20.0,16.0,11.0,18.0,9.0,20.0,7.0,13.0,14.0,11.0,16.0,4.0,23.0,No,2.0,1.0,0.0,1.0
PRV57438,5,11,2.2,14,2.8,Both_Service,1,0,0,4.0,10.0,0.29,0.71,0.0,0.0,2.7857142857142856,2032.2857142857142,70,3.0,8.0,10.0,1.0,0.0,0.0,5.0,6.0,4.0,7.0,5.0,6.0,4.0,7.0,3.0,8.0,9.0,2.0,8.0,3.0,3.0,8.0,3.0,8.0,2.0,9.0,No,1.0,0.0,0.0,0.0
PRV57440,3,3,1.0,4,1.33,Outpatient,0,0,1,0.0,4.0,0.0,1.0,0.0,0.0,5.0,82.5,70,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,No,1.0,0.0,0.0,0.0
PRV57441,7,39,5.57,74,10.57,Outpatient,0,0,1,0.0,74.0,0.0,1.0,0.0,0.0,1.6756756756756757,360.27027027027026,75,20.0,19.0,38.0,1.0,0.0,0.0,18.0,21.0,17.0,22.0,10.0,29.0,18.0,21.0,19.0,20.0,30.0,9.0,27.0,12.0,11.0,28.0,12.0,27.0,4.0,35.0,No,3.0,1.0,0.0,1.0
PRV57443,8,22,2.75,52,6.5,Outpatient,0,0,1,0.0,52.0,0.0,1.0,0.0,0.0,1.0,652.1153846153846,71,12.0,10.0,22.0,0.0,0.0,0.0,8.0,14.0,9.0,13.0,2.0,20.0,8.0,14.0,9.0,13.0,17.0,5.0,15.0,7.0,8.0,14.0,7.0,15.0,1.0,21.0,No,0.0,0.0,0.0,0.0
PRV57444,8,13,1.62,13,1.62,Outpatient,0,0,1,0.0,13.0,0.0,1.0,0.0,0.0,2.3846153846153846,580.7692307692307,70,6.0,7.0,13.0,0.0,0.0,0.0,3.0,10.0,5.0,8.0,1.0,12.0,0.0,13.0,6.0,7.0,8.0,5.0,9.0,4.0,6.0,7.0,3.0,10.0,1.0,12.0,No,1.0,0.0,0.0,0.0
PRV57445,8,20,2.5,30,3.75,Both_Service,1,0,0,2.0,28.0,0.07,0.93,0.0,0.0,0.9,812.8666666666667,66,7.0,13.0,20.0,0.0,0.0,0.0,12.0,8.0,6.0,14.0,3.0,17.0,3.0,17.0,7.0,13.0,15.0,5.0,13.0,7.0,7.0,13.0,5.0,15.0,1.0,19.0,No,2.0,0.0,0.0,0.0
PRV57446,3,7,2.33,8,2.67,Outpatient,0,0,1,0.0,8.0,0.0,1.0,0.0,0.0,5.0,700.0,79,3.0,4.0,6.0,1.0,0.0,0.0,4.0,3.0,6.0,1.0,2.0,5.0,2.0,5.0,5.0,2.0,7.0,0.0,5.0,2.0,3.0,4.0,2.0,5.0,1.0,6.0,No,0.0,0.0,0.0,0.0
PRV57447,6,9,1.5,9,1.5,Outpatient,0,0,1,0.0,9.0,0.0,1.0,0.0,0.0,5.222222222222222,471.1111111111111,72,5.0,4.0,9.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,1.0,8.0,4.0,5.0,2.0,7.0,8.0,1.0,8.0,1.0,3.0,6.0,1.0,8.0,1.0,8.0,No,1.0,0.0,0.0,0.0
PRV57448,23,113,4.91,205,8.91,Outpatient,0,0,1,0.0,205.0,0.0,1.0,0.0,0.0,1.424390243902439,255.85365853658536,71,47.0,66.0,95.0,17.0,1.0,0.0,44.0,69.0,42.0,71.0,14.0,99.0,33.0,80.0,44.0,69.0,75.0,38.0,80.0,33.0,37.0,76.0,22.0,91.0,8.0,105.0,No,4.0,0.0,1.0,0.0
PRV57449,17,57,3.35,103,6.06,Outpatient,0,0,1,0.0,103.0,0.0,1.0,0.0,0.0,1.5533980582524272,278.93203883495147,74,28.0,29.0,48.0,8.0,1.0,0.0,23.0,34.0,14.0,43.0,15.0,42.0,11.0,46.0,24.0,33.0,37.0,20.0,39.0,18.0,11.0,46.0,16.0,41.0,3.0,54.0,No,3.0,0.0,0.0,0.0
PRV57450,5,11,2.2,11,2.2,Outpatient,0,0,1,0.0,11.0,0.0,1.0,0.0,0.0,2.0,439.09090909090907,74,6.0,5.0,11.0,0.0,0.0,0.0,3.0,8.0,7.0,4.0,2.0,9.0,3.0,8.0,7.0,4.0,8.0,3.0,8.0,3.0,2.0,9.0,3.0,8.0,0.0,11.0,No,1.0,0.0,0.0,0.0
PRV57452,3,3,1.0,3,1.0,Outpatient,0,0,1,0.0,3.0,0.0,1.0,0.0,0.0,0.0,40.0,63,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,No,2.0,0.0,0.0,0.0
PRV57453,5,15,3.0,17,3.4,Outpatient,0,0,1,0.0,17.0,0.0,1.0,0.0,0.0,0.058823529411764705,167.64705882352942,69,9.0,6.0,14.0,1.0,0.0,0.0,1.0,14.0,4.0,11.0,1.0,14.0,4.0,11.0,7.0,8.0,11.0,4.0,12.0,3.0,7.0,8.0,5.0,10.0,2.0,13.0,No,1.0,1.0,0.0,1.0
PRV57454,2,29,14.5,42,21.0,Outpatient,0,0,1,0.0,42.0,0.0,1.0,0.0,0.0,0.8095238095238095,136.1904761904762,66,15.0,14.0,28.0,1.0,0.0,0.0,9.0,20.0,6.0,23.0,5.0,24.0,5.0,24.0,7.0,22.0,16.0,13.0,17.0,12.0,10.0,19.0,6.0,23.0,3.0,26.0,No,0.0,0.0,1.0,0.0
PRV57455,2,6,3.0,6,3.0,Outpatient,0,0,1,0.0,6.0,0.0,1.0,0.0,0.0,3.3333333333333335,371.6666666666667,61,4.0,2.0,5.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,1.0,5.0,1.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,1.0,5.0,1.0,5.0,No,0.0,0.0,0.0,0.0
PRV57456,5,15,3.0,16,3.2,Outpatient,0,0,1,0.0,16.0,0.0,1.0,0.0,0.0,0.5625,146.875,68,11.0,4.0,15.0,0.0,0.0,0.0,3.0,12.0,6.0,9.0,2.0,13.0,1.0,14.0,5.0,10.0,10.0,5.0,9.0,6.0,7.0,8.0,4.0,11.0,1.0,14.0,No,1.0,1.0,0.0,1.0
PRV57459,1,9,9.0,11,11.0,Outpatient,0,0,1,0.0,11.0,0.0,1.0,0.0,0.0,0.09090909090909091,418.1818181818182,77,6.0,3.0,9.0,0.0,0.0,0.0,4.0,5.0,6.0,3.0,3.0,6.0,5.0,4.0,5.0,4.0,7.0,2.0,7.0,2.0,4.0,5.0,2.0,7.0,0.0,9.0,No,0.0,0.0,0.0,0.0
PRV57460,3,28,9.33,36,12.0,Outpatient,0,0,1,0.0,36.0,0.0,1.0,0.0,0.0,0.5555555555555556,223.33333333333334,67,14.0,14.0,26.0,2.0,0.0,0.0,9.0,19.0,11.0,17.0,5.0,23.0,8.0,20.0,10.0,18.0,17.0,11.0,19.0,9.0,12.0,16.0,6.0,22.0,3.0,25.0,No,0.0,0.0,0.0,0.0
PRV57461,1,1,1.0,1,1.0,Outpatient,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,77,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,No,0.0,0.0,0.0,0.0
PRV57462,3,10,3.33,10,3.33,Outpatient,0,0,1,0.0,10.0,0.0,1.0,0.0,0.0,4.0,156.0,72,7.0,3.0,10.0,0.0,0.0,0.0,4.0,6.0,2.0,8.0,2.0,8.0,2.0,8.0,5.0,5.0,7.0,3.0,7.0,3.0,4.0,6.0,3.0,7.0,1.0,9.0,No,0.0,0.0,0.0,0.0
PRV57463,3,26,8.67,28,9.33,Outpatient,0,0,1,0.0,28.0,0.0,1.0,0.0,0.0,0.10714285714285714,267.5,66,11.0,15.0,25.0,1.0,0.0,0.0,7.0,19.0,11.0,15.0,4.0,22.0,10.0,16.0,10.0,16.0,17.0,9.0,20.0,6.0,10.0,16.0,6.0,20.0,2.0,24.0,No,1.0,1.0,0.0,1.0
PRV57464,2,2,1.0,2,1.0,Outpatient,0,0,1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,40.0,54,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,No,1.0,0.0,0.0,0.0
PRV57465,2,19,9.5,22,11.0,Outpatient,0,0,1,0.0,22.0,0.0,1.0,0.0,0.0,0.9545454545454546,126.36363636363636,69,8.0,11.0,19.0,0.0,0.0,0.0,5.0,14.0,1.0,18.0,1.0,18.0,5.0,14.0,6.0,13.0,12.0,7.0,16.0,3.0,7.0,12.0,4.0,15.0,1.0,18.0,No,2.0,1.0,0.0,1.0
PRV57467,1,1,1.0,1,1.0,Outpatient,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,40.0,51,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No,1.0,0.0,0.0,0.0
PRV57468,2,8,4.0,12,6.0,Outpatient,0,0,1,0.0,12.0,0.0,1.0,0.0,0.0,0.16666666666666666,191.66666666666666,79,4.0,4.0,8.0,0.0,0.0,0.0,5.0,3.0,2.0,6.0,2.0,6.0,3.0,5.0,5.0,3.0,7.0,1.0,7.0,1.0,4.0,4.0,2.0,6.0,0.0,8.0,No,1.0,0.0,0.0,0.0
PRV57469,1,37,37.0,58,58.0,Outpatient,0,0,1,0.0,58.0,0.0,1.0,0.0,0.0,1.0517241379310345,383.2758620689655,74,15.0,22.0,36.0,0.0,1.0,0.0,16.0,21.0,11.0,26.0,5.0,32.0,9.0,28.0,10.0,27.0,21.0,16.0,23.0,14.0,10.0,27.0,12.0,25.0,5.0,32.0,No,1.0,0.0,0.0,0.0
PRV57470,4,11,2.75,12,3.0,Outpatient,0,0,1,0.0,12.0,0.0,1.0,0.0,0.0,2.0,134.16666666666666,73,5.0,6.0,11.0,0.0,0.0,0.0,3.0,8.0,4.0,7.0,0.0,11.0,1.0,10.0,5.0,6.0,6.0,5.0,8.0,3.0,2.0,9.0,1.0,10.0,0.0,11.0,No,1.0,0.0,0.0,0.0
PRV57471,1,2,2.0,2,2.0,Outpatient,0,0,1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,175.0,61,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,No,1.0,0.0,0.0,0.0
PRV57472,2,4,2.0,4,2.0,Outpatient,0,0,1,0.0,4.0,0.0,1.0,0.0,0.0,5.0,425.0,81,2.0,2.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,0.0,2.0,2.0,2.0,2.0,0.0,4.0,No,1.0,0.0,0.0,0.0
PRV57473,1,1,1.0,1,1.0,Outpatient,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,90.0,37,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,No,0.0,0.0,0.0,0.0
PRV57474,1,4,4.0,4,4.0,Outpatient,0,0,1,0.0,4.0,0.0,1.0,0.0,0.0,0.0,207.5,72,1.0,3.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,4.0,0.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,No,2.0,0.0,0.0,0.0
PRV57475,1,16,16.0,23,23.0,Outpatient,0,0,1,0.0,23.0,0.0,1.0,0.0,0.0,2.6956521739130435,406.0869565217391,75,5.0,11.0,15.0,1.0,0.0,0.0,8.0,8.0,9.0,7.0,4.0,12.0,6.0,10.0,11.0,5.0,14.0,2.0,12.0,4.0,9.0,7.0,5.0,11.0,4.0,12.0,No,1.0,0.0,0.0,0.0
PRV57476,3,56,18.67,145,48.33,Outpatient,0,0,1,0.0,145.0,0.0,1.0,0.0,0.0,1.2,328.2758620689655,70,24.0,32.0,54.0,1.0,1.0,0.0,22.0,34.0,13.0,43.0,10.0,46.0,10.0,46.0,16.0,40.0,26.0,30.0,38.0,18.0,16.0,40.0,15.0,41.0,5.0,51.0,No,1.0,0.0,1.0,0.0
PRV57477,1,42,42.0,85,85.0,Outpatient,0,0,1,0.0,85.0,0.0,1.0,0.0,0.0,1.6705882352941177,269.52941176470586,74,12.0,30.0,42.0,0.0,0.0,0.0,14.0,28.0,14.0,28.0,5.0,37.0,13.0,29.0,11.0,31.0,28.0,14.0,29.0,13.0,10.0,32.0,12.0,30.0,1.0,41.0,No,2.0,0.0,0.0,0.0
PRV57479,2,17,8.5,19,9.5,Outpatient,0,0,1,0.0,19.0,0.0,1.0,0.0,0.0,1.4210526315789473,380.0,73,5.0,12.0,17.0,0.0,0.0,0.0,4.0,13.0,6.0,11.0,5.0,12.0,4.0,13.0,9.0,8.0,11.0,6.0,10.0,7.0,5.0,12.0,3.0,14.0,3.0,14.0,No,2.0,1.0,0.0,1.0
PRV57481,5,52,10.4,62,12.4,Inpatient,0,1,0,62.0,0.0,1.0,0.0,0.0,0.0,6.435483870967742,13566.90322580645,75,27.0,25.0,49.0,2.0,1.0,0.0,19.0,33.0,35.0,17.0,13.0,39.0,21.0,31.0,26.0,26.0,38.0,14.0,43.0,9.0,23.0,29.0,23.0,29.0,7.0,45.0,Yes,2.0,0.0,0.0,0.0
PRV57484,1,6,6.0,9,9.0,Outpatient,0,0,1,0.0,9.0,0.0,1.0,0.0,0.0,2.2222222222222223,121.11111111111111,79,2.0,4.0,6.0,0.0,0.0,0.0,2.0,4.0,5.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,6.0,0.0,6.0,0.0,1.0,5.0,1.0,5.0,0.0,6.0,No,0.0,0.0,0.0,0.0
PRV57485,1,10,10.0,10,10.0,Outpatient,0,0,1,0.0,10.0,0.0,1.0,0.0,0.0,2.0,167.0,62,4.0,6.0,9.0,1.0,0.0,0.0,5.0,5.0,3.0,7.0,1.0,9.0,2.0,8.0,4.0,6.0,7.0,3.0,6.0,4.0,5.0,5.0,1.0,9.0,0.0,10.0,No,1.0,0.0,0.0,0.0
PRV57486,1,19,19.0,35,35.0,Outpatient,0,0,1,0.0,35.0,0.0,1.0,0.0,0.0,1.1714285714285715,130.28571428571428,74,9.0,10.0,19.0,0.0,0.0,0.0,8.0,11.0,2.0,17.0,3.0,16.0,5.0,14.0,9.0,10.0,10.0,9.0,11.0,8.0,4.0,15.0,3.0,16.0,0.0,19.0,No,0.0,0.0,0.0,0.0
PRV57487,1,14,14.0,15,15.0,Inpatient,0,1,0,15.0,0.0,1.0,0.0,0.0,0.0,7.933333333333334,10401.333333333334,75,4.0,10.0,14.0,0.0,0.0,0.0,5.0,9.0,9.0,5.0,0.0,14.0,7.0,7.0,6.0,8.0,9.0,5.0,12.0,2.0,4.0,10.0,4.0,10.0,2.0,12.0,No,0.0,0.0,0.0,0.0
PRV57488,2,5,2.5,5,2.5,Outpatient,0,0,1,0.0,5.0,0.0,1.0,0.0,0.0,0.0,108.0,80,0.0,5.0,5.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,0.0,5.0,No,0.0,0.0,0.0,0.0
PRV57489,6,17,2.83,17,2.83,Inpatient,0,1,0,17.0,0.0,1.0,0.0,0.0,0.0,6.176470588235294,11773.882352941177,70,8.0,9.0,15.0,2.0,0.0,0.0,5.0,12.0,7.0,10.0,2.0,15.0,6.0,11.0,9.0,8.0,14.0,3.0,9.0,8.0,5.0,12.0,6.0,11.0,4.0,13.0,No,1.0,0.0,0.0,0.0
PRV57490,1,19,19.0,21,21.0,Inpatient,0,1,0,21.0,0.0,1.0,0.0,0.0,0.0,4.761904761904762,10598.095238095239,71,5.0,14.0,19.0,0.0,0.0,0.0,10.0,9.0,10.0,9.0,2.0,17.0,13.0,6.0,11.0,8.0,16.0,3.0,17.0,2.0,7.0,12.0,6.0,13.0,2.0,17.0,No,0.0,0.0,0.0,0.0
PRV57491,28,62,2.21,116,4.14,Outpatient,0,0,1,0.0,116.0,0.0,1.0,0.0,0.0,1.456896551724138,265.7758620689655,75,27.0,35.0,59.0,1.0,2.0,0.0,21.0,41.0,19.0,43.0,8.0,54.0,18.0,44.0,29.0,33.0,40.0,22.0,38.0,24.0,13.0,49.0,18.0,44.0,5.0,57.0,No,10.0,1.0,0.0,2.0
PRV57492,62,95,1.53,117,1.89,Both_Service,1,0,0,36.0,81.0,0.31,0.69,0.0,0.0,2.3675213675213675,3294.7008547008545,73,28.0,67.0,87.0,3.0,4.0,1.0,33.0,62.0,40.0,55.0,18.0,77.0,34.0,61.0,42.0,53.0,67.0,28.0,69.0,26.0,31.0,64.0,31.0,64.0,12.0,83.0,No,3.0,1.0,0.0,1.0
PRV57495,65,99,1.52,113,1.74,Both_Service,1,0,0,37.0,76.0,0.33,0.67,0.0,0.0,2.3008849557522124,3895.362831858407,74,48.0,51.0,93.0,4.0,2.0,0.0,36.0,63.0,42.0,57.0,20.0,79.0,35.0,64.0,33.0,66.0,65.0,34.0,72.0,27.0,33.0,66.0,36.0,63.0,13.0,86.0,Yes,1.0,1.0,0.0,1.0
PRV57496,21,36,1.71,38,1.81,Outpatient,0,0,1,0.0,38.0,0.0,1.0,0.0,0.0,0.5526315789473685,206.57894736842104,73,7.0,29.0,32.0,2.0,2.0,0.0,14.0,22.0,13.0,23.0,7.0,29.0,6.0,30.0,16.0,20.0,20.0,16.0,29.0,7.0,8.0,28.0,10.0,26.0,3.0,33.0,No,2.0,1.0,0.0,1.0
PRV57499,13,18,1.38,18,1.38,Outpatient,0,0,1,0.0,18.0,0.0,1.0,0.0,0.0,0.05555555555555555,496.6666666666667,66,7.0,11.0,16.0,1.0,1.0,0.0,6.0,12.0,8.0,10.0,4.0,14.0,4.0,14.0,10.0,8.0,13.0,5.0,13.0,5.0,6.0,12.0,7.0,11.0,1.0,17.0,No,1.0,0.0,1.0,0.0
PRV57500,44,78,1.77,79,1.8,Outpatient,0,0,1,0.0,79.0,0.0,1.0,0.0,0.0,0.7848101265822784,331.7721518987342,74,34.0,44.0,67.0,1.0,7.0,3.0,36.0,42.0,28.0,50.0,7.0,71.0,25.0,53.0,30.0,48.0,55.0,23.0,58.0,20.0,21.0,57.0,19.0,59.0,8.0,70.0,No,4.0,1.0,0.0,1.0
PRV57501,29,63,2.17,64,2.21,Outpatient,0,0,1,0.0,64.0,0.0,1.0,0.0,0.0,0.265625,187.03125,74,23.0,40.0,58.0,5.0,0.0,0.0,22.0,41.0,19.0,44.0,13.0,50.0,14.0,49.0,26.0,37.0,45.0,18.0,44.0,19.0,15.0,48.0,22.0,41.0,2.0,61.0,No,7.0,0.0,1.0,0.0
PRV57502,75,235,3.13,260,3.47,Both_Service,1,0,0,114.0,146.0,0.44,0.56,0.0,0.0,2.9307692307692306,5059.115384615385,73,103.0,132.0,217.0,12.0,4.0,2.0,110.0,125.0,114.0,121.0,37.0,198.0,91.0,144.0,97.0,138.0,160.0,75.0,184.0,51.0,64.0,171.0,68.0,167.0,24.0,211.0,Yes,4.0,1.0,1.0,2.0
PRV57504,12,28,2.33,28,2.33,Outpatient,0,0,1,0.0,28.0,0.0,1.0,0.0,0.0,1.25,214.64285714285714,71,12.0,16.0,25.0,1.0,1.0,1.0,12.0,16.0,13.0,15.0,4.0,24.0,13.0,15.0,13.0,15.0,20.0,8.0,18.0,10.0,8.0,20.0,13.0,15.0,2.0,26.0,No,2.0,0.0,0.0,0.0
PRV57507,45,96,2.13,112,2.49,Outpatient,0,0,1,0.0,112.0,0.0,1.0,0.0,0.0,1.0982142857142858,240.35714285714286,75,37.0,59.0,87.0,6.0,3.0,0.0,34.0,62.0,37.0,59.0,13.0,83.0,28.0,68.0,41.0,55.0,70.0,26.0,74.0,22.0,34.0,62.0,36.0,60.0,6.0,90.0,No,2.0,0.0,0.0,0.0
PRV57509,26,53,2.04,58,2.23,Outpatient,0,0,1,0.0,58.0,0.0,1.0,0.0,0.0,0.9827586206896551,202.58620689655172,75,26.0,27.0,51.0,1.0,1.0,0.0,18.0,35.0,20.0,33.0,7.0,46.0,16.0,37.0,23.0,30.0,33.0,20.0,36.0,17.0,19.0,34.0,15.0,38.0,3.0,50.0,No,5.0,1.0,0.0,1.0
PRV57510,96,214,2.23,247,2.57,Both_Service,1,0,0,43.0,204.0,0.17,0.83,0.0,0.0,2.3643724696356276,2158.113360323887,75,85.0,129.0,190.0,17.0,5.0,2.0,74.0,140.0,86.0,128.0,37.0,177.0,57.0,157.0,86.0,128.0,147.0,67.0,161.0,53.0,66.0,148.0,56.0,158.0,19.0,195.0,No,6.0,0.0,0.0,0.0
PRV57512,28,84,3.0,108,3.86,Outpatient,0,0,1,0.0,108.0,0.0,1.0,0.0,0.0,1.3425925925925926,229.16666666666666,72,32.0,52.0,77.0,6.0,1.0,0.0,25.0,59.0,30.0,54.0,6.0,78.0,27.0,57.0,33.0,51.0,49.0,35.0,64.0,20.0,19.0,65.0,26.0,58.0,5.0,79.0,No,4.0,0.0,0.0,0.0
PRV57514,28,44,1.57,51,1.82,Outpatient,0,0,1,0.0,51.0,0.0,1.0,0.0,0.0,1.8235294117647058,294.70588235294116,74,17.0,27.0,42.0,1.0,1.0,0.0,19.0,25.0,16.0,28.0,9.0,35.0,15.0,29.0,15.0,29.0,27.0,17.0,32.0,12.0,10.0,34.0,8.0,36.0,3.0,41.0,No,5.0,1.0,0.0,2.0
PRV57515,58,80,1.38,88,1.52,Both_Service,1,0,0,19.0,69.0,0.22,0.78,0.0,0.0,2.272727272727273,2140.25,73,28.0,52.0,76.0,2.0,2.0,0.0,39.0,41.0,36.0,44.0,12.0,68.0,28.0,52.0,43.0,37.0,54.0,26.0,64.0,16.0,21.0,59.0,22.0,58.0,9.0,71.0,No,4.0,0.0,0.0,0.0
PRV57516,9,10,1.11,10,1.11,Outpatient,0,0,1,0.0,10.0,0.0,1.0,0.0,0.0,0.8,229.0,79,2.0,8.0,10.0,0.0,0.0,0.0,1.0,9.0,4.0,6.0,1.0,9.0,1.0,9.0,5.0,5.0,6.0,4.0,8.0,2.0,5.0,5.0,4.0,6.0,1.0,9.0,No,0.0,0.0,0.0,0.0
PRV57517,33,56,1.7,60,1.82,Outpatient,0,0,1,0.0,60.0,0.0,1.0,0.0,0.0,1.2166666666666666,340.1666666666667,68,23.0,33.0,51.0,4.0,1.0,0.0,22.0,34.0,21.0,35.0,11.0,45.0,20.0,36.0,24.0,32.0,33.0,23.0,40.0,16.0,17.0,39.0,18.0,38.0,5.0,51.0,No,1.0,0.0,0.0,0.0
PRV57518,21,47,2.24,97,4.62,Both_Service,1,0,0,2.0,95.0,0.02,0.98,0.0,0.0,1.0515463917525774,727.2783505154639,73,21.0,26.0,44.0,1.0,2.0,0.0,17.0,30.0,22.0,25.0,4.0,43.0,15.0,32.0,22.0,25.0,30.0,17.0,41.0,6.0,23.0,24.0,13.0,34.0,8.0,39.0,No,3.0,0.0,0.0,0.0
PRV57519,79,142,1.8,157,1.99,Both_Service,1,0,0,12.0,145.0,0.08,0.92,0.0,0.0,1.9681528662420382,997.171974522293,74,59.0,83.0,121.0,11.0,3.0,7.0,46.0,96.0,48.0,94.0,17.0,125.0,48.0,94.0,56.0,86.0,94.0,48.0,103.0,39.0,43.0,99.0,46.0,96.0,13.0,129.0,No,5.0,1.0,0.0,2.0
PRV57520,16,23,1.44,23,1.44,Outpatient,0,0,1,0.0,23.0,0.0,1.0,0.0,0.0,0.6521739130434783,252.17391304347825,71,11.0,12.0,22.0,0.0,1.0,0.0,13.0,10.0,7.0,16.0,2.0,21.0,8.0,15.0,12.0,11.0,19.0,4.0,20.0,3.0,7.0,16.0,5.0,18.0,3.0,20.0,No,1.0,0.0,0.0,0.0
